date,state,district,pincode,bio_age_5_17,bio_age_17_
29-12-2025,Haryana,Mewat,122107,33,24
29-12-2025,Haryana,Mewat,122108,29,32
29-12-2025,Haryana,Mewat,122508,51,49
29-12-2025,Haryana,Palwal,121004,7,7
29-12-2025,Haryana,Palwal,121102,71,41
29-12-2025,Haryana,Panchkula,134102,10,13
29-12-2025,Haryana,Panipat,132107,7,15
29-12-2025,Haryana,Panipat,132108,1,4
29-12-2025,Haryana,Panipat,132122,1,3
29-12-2025,Haryana,Rewari,123102,1,2
29-12-2025,Haryana,Rewari,123103,1,2
29-12-2025,Haryana,Rewari,123411,24,15
29-12-2025,Haryana,Rohtak,124001,41,66
29-12-2025,Haryana,Rohtak,124112,3,20
29-12-2025,Haryana,Rohtak,124113,7,8
29-12-2025,Haryana,Rohtak,124303,3,6
29-12-2025,Haryana,Rohtak,124404,0,1
29-12-2025,Haryana,Rohtak,124412,4,2
29-12-2025,Haryana,Sonipat,131022,1,5
29-12-2025,Haryana,Sonipat,131101,11,21
29-12-2025,Haryana,Sonipat,131103,6,2
29-12-2025,Haryana,Sonipat,131408,4,12
29-12-2025,Haryana,Sonipat,131409,0,6
29-12-2025,Haryana,Yamuna Nagar,133204,8,23
29-12-2025,Haryana,Yamuna Nagar,135001,81,111
29-12-2025,Haryana,Yamuna Nagar,135002,9,13
29-12-2025,Himachal Pradesh,Bilaspur,174001,4,5
29-12-2025,Himachal Pradesh,Bilaspur,174015,3,2
29-12-2025,Himachal Pradesh,Bilaspur,174023,1,6
29-12-2025,Himachal Pradesh,Bilaspur,174026,2,2
29-12-2025,Himachal Pradesh,Bilaspur,174028,0,1
29-12-2025,Himachal Pradesh,Chamba,176207,1,9
29-12-2025,Himachal Pradesh,Chamba,176303,4,2
29-12-2025,Himachal Pradesh,Chamba,176308,0,2
29-12-2025,Himachal Pradesh,Chamba,176310,5,3
29-12-2025,Himachal Pradesh,Chamba,176321,6,6
29-12-2025,Himachal Pradesh,Hamirpur,176039,1,2
29-12-2025,Himachal Pradesh,Hamirpur,176042,1,1
29-12-2025,Himachal Pradesh,Hamirpur,176048,1,0
29-12-2025,Himachal Pradesh,Hamirpur,176049,2,0
29-12-2025,Himachal Pradesh,Hamirpur,176109,0,1
29-12-2025,Himachal Pradesh,Hamirpur,177005,1,0
29-12-2025,Himachal Pradesh,Hamirpur,177006,0,3
29-12-2025,Himachal Pradesh,Hamirpur,177022,1,0
29-12-2025,Himachal Pradesh,Hamirpur,177041,1,0
29-12-2025,Himachal Pradesh,Hamirpur,177501,1,0
29-12-2025,Himachal Pradesh,Kangra,176001,3,11
29-12-2025,Himachal Pradesh,Kangra,176021,1,1
29-12-2025,Himachal Pradesh,Kangra,176022,9,2
29-12-2025,Himachal Pradesh,Kangra,176025,2,3
29-12-2025,Himachal Pradesh,Kangra,176032,0,5
29-12-2025,Himachal Pradesh,Kangra,176036,4,0
29-12-2025,Himachal Pradesh,Kangra,176057,2,5
29-12-2025,Himachal Pradesh,Kangra,176059,0,1
29-12-2025,Himachal Pradesh,Kangra,176071,3,0
29-12-2025,Himachal Pradesh,Kangra,176082,0,2
29-12-2025,Himachal Pradesh,Kangra,176093,0,1
29-12-2025,Himachal Pradesh,Kangra,176102,1,1
29-12-2025,Himachal Pradesh,Kangra,176201,0,4
29-12-2025,Himachal Pradesh,Kangra,176202,1,4
29-12-2025,Himachal Pradesh,Kangra,176209,2,4
29-12-2025,Himachal Pradesh,Kangra,176210,0,2
29-12-2025,Himachal Pradesh,Kangra,177043,1,0
29-12-2025,Himachal Pradesh,Kangra,177101,18,5
29-12-2025,Himachal Pradesh,Kangra,177104,3,2
29-12-2025,Himachal Pradesh,Kangra,177107,0,1
29-12-2025,Himachal Pradesh,Kangra,177114,7,0
29-12-2025,Himachal Pradesh,Kinnaur,172115,1,0
29-12-2025,Himachal Pradesh,Kinnaur,172118,0,1
29-12-2025,Himachal Pradesh,Kullu,172002,1,4
29-12-2025,Himachal Pradesh,Kullu,172026,2,3
29-12-2025,Himachal Pradesh,Kullu,172033,1,0
29-12-2025,Himachal Pradesh,Kullu,175101,5,3
29-12-2025,Himachal Pradesh,Kullu,175103,1,2
29-12-2025,Himachal Pradesh,Kullu,175126,1,1
29-12-2025,Himachal Pradesh,Kullu,175128,2,0
29-12-2025,Himachal Pradesh,Kullu,175129,5,7
29-12-2025,Himachal Pradesh,Lahul & Spiti,172113,0,2
29-12-2025,Himachal Pradesh,Lahul and Spiti,172114,1,0
29-12-2025,Himachal Pradesh,Mandi,175019,1,3
29-12-2025,Himachal Pradesh,Mandi,175034,2,0
29-12-2025,Himachal Pradesh,Mandi,175035,1,3
29-12-2025,Himachal Pradesh,Mandi,175036,2,2
29-12-2025,Himachal Pradesh,Mandi,175046,1,1
29-12-2025,Himachal Pradesh,Mandi,175049,3,4
29-12-2025,Himachal Pradesh,Mandi,176121,1,2
29-12-2025,Himachal Pradesh,Shimla,171012,0,1
29-12-2025,Himachal Pradesh,Shimla,171209,2,0
29-12-2025,Himachal Pradesh,Shimla,171216,5,2
29-12-2025,Himachal Pradesh,Shimla,171217,1,3
29-12-2025,Himachal Pradesh,Shimla,171224,0,1
29-12-2025,Himachal Pradesh,Shimla,172001,3,2
29-12-2025,Himachal Pradesh,Shimla,172024,0,1
29-12-2025,Himachal Pradesh,Shimla,172034,1,0
29-12-2025,Himachal Pradesh,Shimla,172201,1,1
29-12-2025,Himachal Pradesh,Sirmaur,173022,1,1
29-12-2025,Himachal Pradesh,Sirmaur,173023,3,3
29-12-2025,Himachal Pradesh,Sirmaur,173024,1,3
29-12-2025,Himachal Pradesh,Sirmaur,173025,7,7
29-12-2025,Himachal Pradesh,Sirmaur,173027,6,8
29-12-2025,Himachal Pradesh,Sirmaur,173029,3,5
29-12-2025,Himachal Pradesh,Sirmaur,173030,1,0
29-12-2025,Himachal Pradesh,Sirmaur,173101,2,4
29-12-2025,Himachal Pradesh,Sirmaur,173229,1,1
29-12-2025,Himachal Pradesh,Solan,173201,1,0
29-12-2025,Himachal Pradesh,Solan,173205,2,4
29-12-2025,Himachal Pradesh,Solan,173208,16,5
29-12-2025,Himachal Pradesh,Solan,173211,1,3
29-12-2025,Himachal Pradesh,Solan,173212,5,3
29-12-2025,Himachal Pradesh,Solan,173233,1,2
29-12-2025,Himachal Pradesh,Solan,174103,1,1
29-12-2025,Himachal Pradesh,Una,174302,2,1
29-12-2025,Himachal Pradesh,Una,174303,4,7
29-12-2025,Himachal Pradesh,Una,177109,3,0
29-12-2025,Himachal Pradesh,Una,177203,3,4
29-12-2025,Himachal Pradesh,Una,177204,2,1
29-12-2025,Himachal Pradesh,Una,177208,1,5
29-12-2025,Himachal Pradesh,Una,177212,4,1
29-12-2025,Jammu and Kashmir,Anantnag,192101,106,15
29-12-2025,Jammu and Kashmir,Anantnag,192124,63,10
29-12-2025,Jammu and Kashmir,Anantnag,192125,18,1
29-12-2025,Jammu and Kashmir,Anantnag,192202,91,20
29-12-2025,Jammu and Kashmir,Badgam,191113,5,14
29-12-2025,Jammu and Kashmir,Baramula,192125,0,1
29-12-2025,Jammu and Kashmir,Baramula,193121,22,18
29-12-2025,Jammu and Kashmir,Budgam,191112,4,1
29-12-2025,Jammu and Kashmir,Budgam,191113,16,8
29-12-2025,Jammu and Kashmir,Budgam,193411,27,2
29-12-2025,Jammu and Kashmir,Doda,182145,0,1
29-12-2025,Jammu and Kashmir,Doda,182201,16,21
29-12-2025,Jammu and Kashmir,Doda,182204,2,7
29-12-2025,Jammu and Kashmir,Doda,182205,0,2
29-12-2025,Jammu and Kashmir,Jammu,180003,3,9
29-12-2025,Jammu and Kashmir,Jammu,180013,1,3
29-12-2025,Jammu and Kashmir,Jammu,180019,2,1
29-12-2025,Jammu and Kashmir,Jammu,180020,1,2
29-12-2025,Jammu and Kashmir,Jammu,181111,11,7
29-12-2025,Jammu and Kashmir,Jammu,181121,2,3
29-12-2025,Jammu and Kashmir,Jammu,181122,19,11
29-12-2025,Jammu and Kashmir,Jammu,181152,1,1
29-12-2025,Jammu and Kashmir,Jammu,181204,10,3
29-12-2025,Jammu and Kashmir,Jammu,181205,2,0
29-12-2025,Jammu and Kashmir,Kathua,184104,3,5
29-12-2025,Jammu and Kashmir,Kathua,184201,15,5
29-12-2025,Jammu and Kashmir,Kishtwar,182203,4,10
29-12-2025,Jammu and Kashmir,Leh,194101,2,1
29-12-2025,Jammu and Kashmir,Leh,194106,1,1
29-12-2025,Jammu and Kashmir,Leh,194201,1,1
29-12-2025,Jammu and Kashmir,Punch,185102,45,19
29-12-2025,Jammu and Kashmir,Punch,185121,63,59
29-12-2025,Jammu and Kashmir,Rajouri,185201,24,17
29-12-2025,Jammu and Kashmir,Ramban,182143,8,1
29-12-2025,Jammu and Kashmir,Reasi,182311,11,6
29-12-2025,Jammu and Kashmir,Srinagar,190005,4,2
29-12-2025,Jammu and Kashmir,Srinagar,190019,5,2
29-12-2025,Jammu and Kashmir,Srinagar,191131,2,1
29-12-2025,Jammu and Kashmir,Udhampur,182117,3,5
29-12-2025,Jammu and Kashmir,Udhampur,182125,6,12
29-12-2025,Jharkhand,Bokaro,825312,5,6
29-12-2025,Jharkhand,Bokaro,827003,2,1
29-12-2025,Jharkhand,Bokaro,827013,52,47
29-12-2025,Jharkhand,Chatra,825103,7,11
29-12-2025,Jharkhand,Deoghar,814112,19,8
29-12-2025,Jharkhand,Deoghar,815351,0,2
29-12-2025,Jharkhand,Dhanbad,828101,1,4
29-12-2025,Jharkhand,Dhanbad,828104,2,4
29-12-2025,Jharkhand,Dhanbad,828106,2,3
29-12-2025,Jharkhand,Dhanbad,828109,21,38
29-12-2025,Jharkhand,Dhanbad,828114,1,2
29-12-2025,Jharkhand,Dhanbad,828125,1,6
29-12-2025,Jharkhand,Dhanbad,828129,1,0
29-12-2025,Jharkhand,Dhanbad,828201,12,13
29-12-2025,Jharkhand,Dhanbad,828202,2,1
29-12-2025,Jharkhand,Dhanbad,828204,3,6
29-12-2025,Jharkhand,Dhanbad,828306,7,9
29-12-2025,Jharkhand,Dhanbad,828307,3,6
29-12-2025,Jharkhand,Dhanbad,828401,7,5
29-12-2025,Jharkhand,Dhanbad,828402,14,14
29-12-2025,Jharkhand,Dumka,814119,6,2
29-12-2025,Jharkhand,Dumka,814145,8,4
29-12-2025,Jharkhand,East Singhbhum,831001,10,8
29-12-2025,Jharkhand,East Singhbhum,831002,18,11
29-12-2025,Jharkhand,East Singhbhum,831003,3,2
29-12-2025,Jharkhand,East Singhbhum,831004,12,11
29-12-2025,Jharkhand,East Singhbhum,831011,6,5
29-12-2025,Jharkhand,East Singhbhum,832104,20,22
29-12-2025,Jharkhand,East Singhbhum,832105,8,31
29-12-2025,Jharkhand,East Singhbhum,832107,4,6
29-12-2025,Jharkhand,Garhwa,822124,6,1
29-12-2025,Jharkhand,Garhwa *,822114,1,14
29-12-2025,Jharkhand,Giridih,815311,5,2
29-12-2025,Jharkhand,Giridih,825108,3,5
29-12-2025,Jharkhand,Giridih,825418,3,10
29-12-2025,Jharkhand,Godda,814102,2,0
29-12-2025,Jharkhand,Godda,816102,1,0
29-12-2025,Jharkhand,Gumla,835203,6,1
29-12-2025,Jharkhand,Gumla,835218,2,1
29-12-2025,Jharkhand,Gumla,835221,0,1
29-12-2025,Jharkhand,Gumla,835229,20,8
29-12-2025,Jharkhand,Gumla,835233,20,20
29-12-2025,Jharkhand,Gumla,835302,8,1
29-12-2025,Jharkhand,Hazaribag,825313,2,4
29-12-2025,Jharkhand,Hazaribagh,825109,3,1
29-12-2025,Jharkhand,Hazaribagh,825301,27,27
29-12-2025,Jharkhand,Hazaribagh,825302,2,3
29-12-2025,Jharkhand,Hazaribagh,825303,2,0
29-12-2025,Jharkhand,Hazaribagh,825313,11,4
29-12-2025,Jharkhand,Jamtara,815351,24,18
29-12-2025,Jharkhand,Khunti,834004,2,2
29-12-2025,Jharkhand,Khunti,835202,1,0
29-12-2025,Jharkhand,Khunti,835210,21,9
29-12-2025,Jharkhand,Koderma,825410,8,4
29-12-2025,Jharkhand,Koderma,825421,1,1
29-12-2025,Jharkhand,Latehar,822119,1,3
29-12-2025,Jharkhand,Latehar,829206,15,8
29-12-2025,Jharkhand,Latehar,829207,11,9
29-12-2025,Jharkhand,Latehar,829208,2,0
29-12-2025,Jharkhand,Lohardaga,835231,0,1
29-12-2025,Jharkhand,Pakur,816117,3,2
29-12-2025,Jharkhand,Palamau,822116,1,0
29-12-2025,Jharkhand,Palamau,822124,0,1
29-12-2025,Jharkhand,Palamau,822131,1,0
29-12-2025,Jharkhand,Palamu,822126,17,7
29-12-2025,Jharkhand,Palamu,822131,7,2
29-12-2025,Jharkhand,Pashchimi Singhbhum,833201,15,40
29-12-2025,Jharkhand,Pashchimi Singhbhum,833215,0,3
29-12-2025,Jharkhand,Purbi Singhbhum,831004,0,5
29-12-2025,Jharkhand,Purbi Singhbhum,831007,0,1
29-12-2025,Jharkhand,Purbi Singhbhum,831008,0,1
29-12-2025,Jharkhand,Purbi Singhbhum,831012,3,6
29-12-2025,Jharkhand,Purbi Singhbhum,831018,0,1
29-12-2025,Jharkhand,Ramgarh,829108,2,0
29-12-2025,Jharkhand,Ramgarh,829110,17,16
29-12-2025,Jharkhand,Ramgarh,829150,1,1
29-12-2025,Jharkhand,Ranchi,834004,10,9
29-12-2025,Jharkhand,Ranchi,835214,13,18
29-12-2025,Jharkhand,Ranchi,835217,8,6
29-12-2025,Jharkhand,Ranchi,835225,20,22
29-12-2025,Jharkhand,Ranchi,835301,23,14
29-12-2025,Jharkhand,Ranchi,835325,1,3
29-12-2025,Jharkhand,Sahebganj,813208,18,14
29-12-2025,Jharkhand,Sahebganj,816101,17,6
29-12-2025,Jharkhand,Seraikela-Kharsawan,832402,3,0
29-12-2025,Jharkhand,Seraikela-Kharsawan,832404,18,12
29-12-2025,Jharkhand,Seraikela-Kharsawan,833102,9,3
29-12-2025,Jharkhand,Seraikela-Kharsawan,833219,2,3
29-12-2025,Jharkhand,Seraikela-kharsawan,831012,1,7
29-12-2025,Jharkhand,Seraikela-kharsawan,832403,6,7
29-12-2025,Jharkhand,Seraikela-kharsawan,833101,1,0
29-12-2025,Jharkhand,Simdega,835201,31,22
29-12-2025,Jharkhand,Simdega,835212,4,3
29-12-2025,Jharkhand,Simdega,835226,8,19
29-12-2025,Jharkhand,Simdega,835235,3,3
29-12-2025,Jharkhand,West Singhbhum,831011,0,3
29-12-2025,Jharkhand,West Singhbhum,833102,31,28
29-12-2025,Jharkhand,West Singhbhum,833104,14,19
29-12-2025,Jharkhand,West Singhbhum,835216,5,9
29-12-2025,Karnataka,Bagalkot,587101,9,2
29-12-2025,Karnataka,Bagalkot,587112,1,2
29-12-2025,Karnataka,Bagalkot,587116,5,14
29-12-2025,Karnataka,Bagalkot,587117,7,5
29-12-2025,Karnataka,Bagalkot,587202,2,1
29-12-2025,Karnataka,Ballari,583101,20,5
29-12-2025,Karnataka,Ballari,583102,16,4
29-12-2025,Karnataka,Ballari,583103,4,3
29-12-2025,Karnataka,Ballari,583104,6,4
29-12-2025,Karnataka,Ballari,583111,2,0
29-12-2025,Karnataka,Ballari,583123,13,0
29-12-2025,Karnataka,Ballari,583132,2,1
29-12-2025,Karnataka,Ballari,583136,3,0
29-12-2025,Karnataka,Ballari,583201,4,0
29-12-2025,Karnataka,Ballari,583214,2,0
29-12-2025,Karnataka,Bangalore,560001,0,4
29-12-2025,Karnataka,Bangalore,560005,1,7
29-12-2025,Karnataka,Bangalore,560011,0,7
29-12-2025,Karnataka,Bangalore,560013,1,1
29-12-2025,Karnataka,Bangalore,560017,2,4
29-12-2025,Karnataka,Bangalore,560021,3,8
29-12-2025,Karnataka,Bangalore,560022,6,9
29-12-2025,Karnataka,Bangalore,560025,1,1
29-12-2025,Karnataka,Bangalore,560029,5,6
29-12-2025,Karnataka,Bangalore,560034,0,2
29-12-2025,Karnataka,Bangalore,560035,1,5
29-12-2025,Karnataka,Bangalore,560037,4,5
29-12-2025,Karnataka,Bangalore,560043,2,8
29-12-2025,Karnataka,Bangalore,560048,1,0
29-12-2025,Karnataka,Bangalore,560050,3,3
29-12-2025,Karnataka,Bangalore,560056,4,6
29-12-2025,Karnataka,Bangalore,560061,7,1
29-12-2025,Karnataka,Bangalore,560085,4,11
29-12-2025,Karnataka,Bangalore,560087,4,0
29-12-2025,Karnataka,Bangalore,560089,1,1
29-12-2025,Karnataka,Bangalore,560093,1,2
29-12-2025,Karnataka,Bangalore,560098,3,4
29-12-2025,Karnataka,Bangalore,560099,1,2
29-12-2025,Karnataka,Bangalore,560102,4,3
29-12-2025,Karnataka,Bangalore,562106,0,9
29-12-2025,Karnataka,Bangalore,562120,0,1
29-12-2025,Karnataka,Bangalore,562123,5,8
29-12-2025,Karnataka,Bangalore,562130,3,6
29-12-2025,Karnataka,Bangalore,562157,4,3
29-12-2025,Karnataka,Bangalore Rural,562122,7,4
29-12-2025,Karnataka,Belagavi,590009,1,0
29-12-2025,Karnataka,Belagavi,590014,17,1
29-12-2025,Karnataka,Belagavi,591111,2,0
29-12-2025,Karnataka,Belagavi,591117,3,2
29-12-2025,Karnataka,Belagavi,591125,3,1
29-12-2025,Karnataka,Belagavi,591128,2,0
29-12-2025,Karnataka,Belagavi,591130,2,2
29-12-2025,Karnataka,Belagavi,591215,3,0
29-12-2025,Karnataka,Belagavi,591216,5,0
29-12-2025,Karnataka,Belagavi,591217,8,0
29-12-2025,Karnataka,Belagavi,591248,8,1
29-12-2025,Karnataka,Belgaum,591103,0,3
29-12-2025,Karnataka,Belgaum,591107,1,1
29-12-2025,Karnataka,Belgaum,591113,0,1
29-12-2025,Karnataka,Belgaum,591128,1,4
29-12-2025,Karnataka,Belgaum,591173,2,0
29-12-2025,Karnataka,Belgaum,591201,0,1
29-12-2025,Karnataka,Belgaum,591222,22,2
29-12-2025,Karnataka,Belgaum,591227,3,0
29-12-2025,Karnataka,Belgaum,591228,1,0
29-12-2025,Karnataka,Belgaum,591230,5,2
29-12-2025,Karnataka,Belgaum,591233,4,4
29-12-2025,Karnataka,Belgaum,591254,0,7
29-12-2025,Karnataka,Belgaum,591263,4,2
29-12-2025,Karnataka,Belgaum,591265,7,0
29-12-2025,Karnataka,Belgaum,591308,0,3
29-12-2025,Karnataka,Belgaum,591309,10,7
29-12-2025,Karnataka,Belgaum,591312,16,1
29-12-2025,Karnataka,Bellary,583102,5,13
29-12-2025,Karnataka,Bellary,583111,1,2
29-12-2025,Karnataka,Bellary,583122,4,3
29-12-2025,Karnataka,Bellary,583201,8,13
29-12-2025,Karnataka,Bellary,583216,2,1
29-12-2025,Karnataka,Bellary,583218,1,3
29-12-2025,Karnataka,Bellary,583220,1,6
29-12-2025,Karnataka,Bellary,583224,0,3
29-12-2025,Karnataka,Bellary,583239,1,0
29-12-2025,Karnataka,Bengaluru,560008,5,3
29-12-2025,Karnataka,Bengaluru,560011,4,4
29-12-2025,Karnataka,Bengaluru,560016,33,3
29-12-2025,Karnataka,Bengaluru,560021,9,12
29-12-2025,Karnataka,Bengaluru,560023,15,7
29-12-2025,Karnataka,Bengaluru,560029,10,4
29-12-2025,Karnataka,Bengaluru,560033,13,7
29-12-2025,Karnataka,Bengaluru,560036,21,4
29-12-2025,Karnataka,Bengaluru,560038,6,0
29-12-2025,Karnataka,Bengaluru,560047,22,4
29-12-2025,Karnataka,Bengaluru,560056,21,7
29-12-2025,Karnataka,Bengaluru,560059,6,2
29-12-2025,Karnataka,Bengaluru,560061,27,7
29-12-2025,Karnataka,Bengaluru,560063,1,0
29-12-2025,Karnataka,Bengaluru,560077,11,12
29-12-2025,Karnataka,Bengaluru,560092,9,3
29-12-2025,Karnataka,Bengaluru,562130,9,1
29-12-2025,Karnataka,Bengaluru South,562120,1,0
29-12-2025,Karnataka,Bidar,585328,36,22
29-12-2025,Karnataka,Bidar,585401,12,7
29-12-2025,Karnataka,Bidar,585412,2,2
29-12-2025,Karnataka,Bidar,585443,3,2
29-12-2025,Karnataka,Bijapur,586101,8,11
29-12-2025,Karnataka,Bijapur,586102,2,1
29-12-2025,Karnataka,Bijapur,586103,4,2
29-12-2025,Karnataka,Bijapur,586112,10,11
29-12-2025,Karnataka,Bijapur,586120,1,4
29-12-2025,Karnataka,Bijapur,586123,3,4
29-12-2025,Karnataka,Bijapur,586209,0,2
29-12-2025,Karnataka,Chamarajanagar,571117,1,0
29-12-2025,Karnataka,Chamrajanagar,571128,4,4
29-12-2025,Karnataka,Chamrajanagar,571313,6,8
29-12-2025,Karnataka,Chamrajanagar,571444,10,7
29-12-2025,Karnataka,Chamrajnagar,571313,1,4
29-12-2025,Karnataka,Chamrajnagar,571442,3,1
29-12-2025,Karnataka,Chickmagalur,577101,3,4
29-12-2025,Karnataka,Chickmagalur,577121,3,1
29-12-2025,Karnataka,Chickmagalur,577124,1,2
29-12-2025,Karnataka,Chickmagalur,577132,1,5
29-12-2025,Karnataka,Chickmagalur,577547,2,0
29-12-2025,Karnataka,Chikkaballapur,561211,3,4
29-12-2025,Karnataka,Chikkaballapur,561212,3,5
29-12-2025,Karnataka,Chikkaballapur,561213,10,15
29-12-2025,Karnataka,Chikkaballapur,562103,4,6
29-12-2025,Karnataka,Chikkamagaluru,577101,8,1
29-12-2025,Karnataka,Chikkamagaluru,577121,0,1
29-12-2025,Karnataka,Chikkamagaluru,577144,3,1
29-12-2025,Karnataka,Chikkamagaluru,577175,1,0
29-12-2025,Karnataka,Chikkamagaluru,577228,3,4
29-12-2025,Karnataka,Chikkamagaluru,577547,2,2
29-12-2025,Karnataka,Chikkamagaluru,577549,1,2
29-12-2025,Karnataka,Chikmagalur,577134,0,1
29-12-2025,Karnataka,Chitradurga,577501,28,10
29-12-2025,Karnataka,Chitradurga,577529,0,5
29-12-2025,Karnataka,Chitradurga,577539,4,4
29-12-2025,Karnataka,Chitradurga,577597,1,0
29-12-2025,Karnataka,Chitradurga,577598,14,10
29-12-2025,Karnataka,Dakshina Kannada,574142,2,5
29-12-2025,Karnataka,Dakshina Kannada,574164,2,0
29-12-2025,Karnataka,Dakshina Kannada,574201,1,0
29-12-2025,Karnataka,Dakshina Kannada,574203,4,1
29-12-2025,Karnataka,Dakshina Kannada,574212,13,10
29-12-2025,Karnataka,Dakshina Kannada,574214,11,3
29-12-2025,Karnataka,Dakshina Kannada,574229,8,1
29-12-2025,Karnataka,Dakshina Kannada,574237,4,1
29-12-2025,Karnataka,Dakshina Kannada,574239,1,2
29-12-2025,Karnataka,Dakshina Kannada,574253,1,0
29-12-2025,Karnataka,Dakshina Kannada,574265,5,2
29-12-2025,Karnataka,Dakshina Kannada,574324,3,5
29-12-2025,Karnataka,Dakshina Kannada,575006,4,0
29-12-2025,Karnataka,Dakshina Kannada,575013,3,3
29-12-2025,Karnataka,Dakshina Kannada,575018,2,0
29-12-2025,Karnataka,Davanagere,577002,0,2
29-12-2025,Karnataka,Davanagere,577512,2,1
29-12-2025,Karnataka,Davanagere,577514,0,2
29-12-2025,Karnataka,Davanagere,577516,0,1
29-12-2025,Karnataka,Davangere,577215,1,3
29-12-2025,Karnataka,Davangere,577223,5,3
29-12-2025,Karnataka,Davangere,577513,3,3
29-12-2025,Karnataka,Davangere,577521,1,1
29-12-2025,Karnataka,Davangere,577534,8,4
29-12-2025,Karnataka,Davangere,577552,3,0
29-12-2025,Karnataka,Davangere,577553,4,7
29-12-2025,Karnataka,Dharwad,580008,5,2
29-12-2025,Karnataka,Dharwad,580009,1,0
29-12-2025,Karnataka,Dharwad,580029,1,1
29-12-2025,Karnataka,Dharwad,580031,7,4
29-12-2025,Karnataka,Dharwad,580114,4,1
29-12-2025,Karnataka,Dharwad,581201,9,4
29-12-2025,Karnataka,Dharwad,581204,5,1
29-12-2025,Karnataka,Gadag,582113,2,1
29-12-2025,Karnataka,Gadag,582117,5,0
29-12-2025,Karnataka,Gadag,582120,2,3
29-12-2025,Karnataka,Gadag,582206,1,1
29-12-2025,Karnataka,Gadag,582207,11,5
29-12-2025,Karnataka,Gadag *,582204,1,0
29-12-2025,Karnataka,Gulbarga,585101,8,10
29-12-2025,Karnataka,Gulbarga,585217,2,4
29-12-2025,Karnataka,Gulbarga,585218,1,0
29-12-2025,Karnataka,Gulbarga,585228,3,10
29-12-2025,Karnataka,Gulbarga,585236,2,0
29-12-2025,Karnataka,Gulbarga,585292,2,3
29-12-2025,Karnataka,Gulbarga,585308,1,1
29-12-2025,Karnataka,Gulbarga,585312,2,1
29-12-2025,Karnataka,Gulbarga,585313,3,2
29-12-2025,Karnataka,Gulbarga,585316,2,4
29-12-2025,Karnataka,Hasan,573101,0,3
29-12-2025,Karnataka,Hasan,573115,0,1
29-12-2025,Karnataka,Hasan,573124,0,4
29-12-2025,Karnataka,Hasan,573218,0,1
29-12-2025,Karnataka,Hasan,573220,1,1
29-12-2025,Karnataka,Hassan,573101,4,1
29-12-2025,Karnataka,Hassan,573103,9,5
29-12-2025,Karnataka,Hassan,573111,1,0
29-12-2025,Karnataka,Hassan,573119,1,3
29-12-2025,Karnataka,Hassan,573128,3,4
29-12-2025,Karnataka,Hassan,573164,2,0
29-12-2025,Karnataka,Hassan,573201,9,11
29-12-2025,Karnataka,Hassan,573213,2,1
29-12-2025,Karnataka,Hassan,573214,8,3
29-12-2025,Karnataka,Haveri,581112,0,2
29-12-2025,Karnataka,Haveri,581148,3,2
29-12-2025,Karnataka,Haveri,581205,5,4
29-12-2025,Karnataka,Haveri *,581110,0,1
29-12-2025,Karnataka,Kalaburagi,585101,21,4
29-12-2025,Karnataka,Kalaburagi,585103,16,1
29-12-2025,Karnataka,Kalaburagi,585104,33,19
29-12-2025,Karnataka,Kalaburagi,585308,8,0
29-12-2025,Karnataka,Kalaburagi,585314,3,1
29-12-2025,Karnataka,Kalaburagi,585316,4,2
29-12-2025,Karnataka,Kalaburagi,585317,2,3
29-12-2025,Karnataka,Kalaburagi,585318,7,4
29-12-2025,Karnataka,Kalaburagi,585324,4,3
29-12-2025,Karnataka,Kodagu,571214,2,1
29-12-2025,Karnataka,Kodagu,571235,0,1
29-12-2025,Karnataka,Kodagu,571248,1,0
29-12-2025,Karnataka,Kolar,563116,8,9
29-12-2025,Karnataka,Kolar,563122,2,7
29-12-2025,Karnataka,Kolar,563129,7,2
29-12-2025,Karnataka,Kolar,563138,9,3
29-12-2025,Karnataka,Kolar,563161,3,3
29-12-2025,Karnataka,Koppal,583231,13,19
29-12-2025,Karnataka,Koppal,583235,3,0
29-12-2025,Karnataka,Koppal,583268,6,7
29-12-2025,Karnataka,Koppal,583280,5,3
29-12-2025,Karnataka,Koppal,584166,0,2
29-12-2025,Karnataka,Mandya,571401,10,3
29-12-2025,Karnataka,Mandya,571402,5,2
29-12-2025,Karnataka,Mandya,571403,5,1
29-12-2025,Karnataka,Mandya,571417,3,1
29-12-2025,Karnataka,Mandya,571424,4,3
29-12-2025,Karnataka,Mandya,571425,9,2
29-12-2025,Karnataka,Mandya,571427,6,1
29-12-2025,Karnataka,Mandya,571432,6,22
29-12-2025,Karnataka,Mandya,571433,4,3
29-12-2025,Karnataka,Mandya,571437,1,1
29-12-2025,Karnataka,Mandya,571450,2,1
29-12-2025,Karnataka,Mandya,571802,9,4
29-12-2025,Karnataka,Mandya,571807,5,1
29-12-2025,Karnataka,Mysore,570007,3,2
29-12-2025,Karnataka,Mysore,570015,1,1
29-12-2025,Karnataka,Mysore,570019,7,9
29-12-2025,Karnataka,Mysore,570024,1,0
29-12-2025,Karnataka,Mysore,570028,5,0
29-12-2025,Karnataka,Mysore,571104,8,2
29-12-2025,Karnataka,Mysore,571119,2,1
29-12-2025,Karnataka,Mysore,571610,0,1
29-12-2025,Karnataka,Mysuru,570009,13,4
